codfarmacia;aniomes;venta
31;2023-03;12706,20185
485;2023-03;3984,115043
49;2023-03;5519,46337
500;2023-03;14156,35842
20;2023-03;3776,813369
6;2023-03;5803,516717
242;2023-03;18843,55546
413;2023-03;3970,194775
289;2023-03;5469,540976
152;2023-03;11585,95429
220;2023-03;9795,149082
331;2023-03;4891,044617
150;2023-03;4370,323745
292;2023-03;5885,407641
238;2023-03;2300,507872
132;2023-03;6169,242443
131;2023-03;1919,536151
130;2023-03;4672,603392
410;2023-03;9885,145519
275;2023-03;2742,071741
343;2023-03;3753,371264
56;2023-03;4470,888872
141;2023-03;6822,978602
389;2023-03;5585,198901
284;2023-03;6803,456317
114;2023-03;3797,264133
139;2023-03;7076,232758
396;2023-03;8466,330027
388;2023-03;8833,551537
115;2023-03;1714,769169
232;2023-03;4428,111385
52;2023-03;3766,890039
117;2023-03;7137,173318
212;2023-03;3912,01376
343;2023-03;3473,123289
466;2023-03;1545,326102
483;2023-03;5660,243414
478;2023-03;11309,08896
64;2023-03;8717,689269
318;2023-03;9649,278579
367;2023-03;228,7356
464;2023-03;1272,266954
89;2023-03;3033,209851
171;2023-03;6682,901007
94;2023-03;16401,16823
400;2023-03;3263,506119
209;2023-03;3481,706012
327;2023-03;7825,704109
80;2023-03;9318,649667
181;2023-03;3689,602124
447;2023-03;4751,34156
184;2023-03;6281,923506
404;2023-03;7028,839663
84;2023-03;7221,533586
307;2023-03;4048,694238
354;2023-03;5653,202942
355;2023-03;8481,559967
188;2023-03;4749,154006
261;2023-03;4154,7074
160;2023-03;6428,449719
185;2023-03;2681,7625
380;2023-03;4506,645948
374;2023-03;8092,822675
186;2023-03;3145,1339
442;2023-03;6418,554173
399;2023-03;5023,901523
180;2023-03;3613,319357
78;2023-03;5557,187846
101;2023-03;8815,167844
313;2023-03;2784,034316
440;2023-03;7060,702124
346;2023-03;6369,246225
89;2023-03;2595,173427
94;2023-03;16148,9832
174;2023-03;4352,798425
431;2023-03;8500,023414
173;2023-03;9976,160344
368;2023-03;3025,686255
301;2023-03;2277,271451
175;2023-03;4306,431309
64;2023-03;8707,87184
358;2023-03;12770,45371
313;2023-03;3014,6588
406;2023-03;10413,5681
252;2023-03;4545,93005
374;2023-03;7647,084706
248;2023-03;6725,317551
164;2023-03;2961,391314
163;2023-03;6459,512001
84;2023-03;6018,253842
307;2023-03;3427,459643
310;2023-03;4221,858787
182;2023-03;5284,228461
327;2023-03;6627,702808
371;2023-03;5005,82127
39;2023-03;4185,778986
224;2023-03;2819,055381
471;2023-03;426,5148902
291;2023-03;6046,290775
34;2023-03;6501,64942
271;2023-03;14090,06234
152;2023-03;12112,51413
32;2023-03;8875,871397
502;2023-03;3279,023
288;2023-03;2289,681052
125;2023-03;2994,364655
122;2023-03;21483,4577
242;2023-03;21040,14272
40;2023-03;3438,141822
156;2023-03;3290,54039
26;2023-03;4118,723677
52;2023-03;3775,116104
21;2023-03;3512,5352
140;2023-03;3078,731409
396;2023-03;6406,243513
451;2023-03;1866,766551
141;2023-03;7442,568338
29;2023-03;5635,013256
17;2023-03;2514,4057
142;2023-03;9820,6148
143;2023-03;10536,28167
337;2023-03;9111,267884
279;2023-03;10979,24443
426;2023-03;5626,216654
126;2023-03;3553,283559
5;2023-03;14394,30493
394;2023-03;7767,73275
411;2023-03;4815,967596
120;2023-03;6773,296584
468;2023-03;4826,832732
424;2023-03;2550,200975
285;2023-03;2241,204195
227;2023-03;3420,47898
115;2023-03;1536,67422
283;2023-03;9521,845167
282;2023-03;5605,881189
21;2023-03;2820,768649
334;2023-03;4270,052083
216;2023-03;2122,725215
136;2023-03;1992,00725
24;2023-03;1522,4587
110;2023-03;7878,752811
218;2023-03;6891,562605
107;2023-03;2097,571747
485;2023-03;4628,715562
17;2023-03;2343,6929
31;2023-03;13019,41277
392;2023-03;7966,125566
2;2023-03;5086,209733
150;2023-03;3745,951261
292;2023-03;4923,647529
291;2023-03;5304,97852
273;2023-03;3465,662964
41;2023-03;2442,282589
241;2023-03;6910,26679
146;2023-03;2389,7423
130;2023-03;5522,079421
7;2023-03;15499,63687
35;2023-03;4878,4761
328;2023-03;6767,55601
289;2023-03;5481,614859
449;2023-03;6731,106979
341;2023-03;12603,60632
333;2023-03;7188,729496
286;2023-03;2358,438611
285;2023-03;3156,297699
29;2023-03;5495,868662
31;2023-03;10745,1716
110;2023-03;8472,961107
19;2023-03;9036,075744
27;2023-03;5023,755514
145;2023-03;7450,266583
144;2023-03;9823,106631
226;2023-03;6392,255856
296;2023-03;5387,207168
463;2023-03;5009,01496
119;2023-03;6380,468709
282;2023-03;5101,6738
395;2023-03;5940,347085
137;2023-03;9309,602154
426;2023-03;888,611064
278;2023-03;5353,840591
10;2023-03;6260,069915
32;2023-03;8647,072064
236;2023-03;3689,861551
386;2023-03;11389,10995
276;2023-03;12457,84119
289;2023-03;5503,433478
241;2023-03;6500,732714
275;2023-03;3084,919081
292;2023-03;4176,990406
97;2023-03;9018,866855
248;2023-03;5038,344187
327;2023-03;5179,211669
101;2023-03;7704,207155
428;2023-03;2745,960449
78;2023-03;5256,662476
399;2023-03;4304,066916
253;2023-03;3864,394173
262;2023-03;3334,018974
437;2023-03;4642,582192
173;2023-03;10233,18949
205;2023-03;8876,582852
179;2023-03;15923,93847
300;2023-03;5582,66326
194;2023-03;3394,746638
210;2023-03;7405,870948
91;2023-03;1902,048088
439;2023-03;2643,1385
60;2023-03;2015,8164
171;2023-03;6105,098613
61;2023-03;9309,376503
323;2023-03;5164,523232
441;2023-03;6458,012227
158;2023-03;24451,46611
457;2023-03;7639,059889
437;2023-03;6049,735715
313;2023-03;4108,777668
80;2023-03;8332,421531
446;2023-03;7573,424221
162;2023-03;7558,977782
307;2023-03;4121,499223
494;2023-03;986,6675394
268;2023-03;8553,862714
403;2023-03;2490,911851
210;2023-03;6692,979101
255;2023-03;16618,09944
256;2023-03;6526,956488
259;2023-03;4282,834959
255;2023-03;19242,21302
351;2023-03;8968,262733
359;2023-03;7710,585391
322;2023-03;7377,498463
258;2023-03;5821,586755
122;2023-03;14951,1041
277;2023-03;8137,221621
382;2023-03;6814,609203
328;2023-03;7769,463224
32;2023-03;7036,578688
279;2023-03;12050,33855
287;2023-03;8410,641933
154;2023-03;2656,160888
272;2023-03;11025,67801
150;2023-03;4697,406064
271;2023-03;16630,59093
45;2023-03;2436,0025
330;2023-03;5836,538995
5;2023-03;11867,35653
130;2023-03;4653,316401
393;2023-03;9020,1169
274;2023-03;4562,35288
273;2023-03;3691,49762
40;2023-03;2896,64402
286;2023-03;2020,76006
139;2023-03;6442,691183
228;2023-03;5768,657085
427;2023-03;4061,349776
26;2023-03;4140,521563
283;2023-03;11438,99204
466;2023-03;1725,582344
24;2023-03;2317,012989
25;2023-03;10283,58496
223;2023-03;3812,079815
5;2023-03;10612,6205
130;2023-03;6203,973034
387;2023-03;8103,820702
243;2023-03;290,3895
331;2023-03;5771,892338
127;2023-03;10800,34946
150;2023-03;4163,336396
149;2023-03;3580,437795
237;2023-03;6050,89149
152;2023-03;10372,2838
33;2023-03;3868,239396
221;2023-03;6849,726042
125;2023-03;2496,857519
155;2023-03;7466,91961
277;2023-03;7956,24191
26;2023-03;4079,184511
283;2023-03;11489,06539
217;2023-03;2205,1144
19;2023-03;8183,761951
134;2023-03;8832,75397
463;2023-03;4687,539879
54;2023-03;4306,887309
395;2023-03;5634,853704
462;2023-03;12082,9156
231;2023-03;9790,860622
468;2023-03;364,8025156
29;2023-03;5755,655322
58;2023-03;8179,742897
111;2023-03;5602,262902
215;2023-03;884,7387
15;2023-03;11465,1645
109;2023-03;3396,610911
518;2023-03;2348,575585
337;2023-03;8728,907071
401;2023-03;3594,203173
408;2023-03;7705,612075
63;2023-03;8522,294491
440;2023-03;7868,587342
203;2023-03;4405,195989
493;2023-03;2179,9881
174;2023-03;5092,074922
206;2023-03;7583,320177
205;2023-03;8047,559061
368;2023-03;2379,820391
400;2023-03;6248,370385
350;2023-03;12628,59308
259;2023-03;6025,664536
199;2023-03;2247,1939
300;2023-03;6097,203844
66;2023-03;8250,668661
260;2023-03;12471,59763
192;2023-03;8208,231849
106;2023-03;8720,98441
87;2023-03;3674,646195
97;2023-03;8428,527744
163;2023-03;6069,510809
84;2023-03;7500,383554
250;2023-03;7715,251956
311;2023-03;5520,87501
309;2023-03;5364,895037
80;2023-03;9705,237145
377;2023-03;4684,879376
68;2023-03;6877,517185
179;2023-03;15695,90513
64;2023-03;8349,979874
360;2023-03;8111,019136
66;2023-03;7048,312374
177;2023-03;11658,94229
194;2023-03;4393,017732
258;2023-03;5600,677963
205;2023-03;9257,990795
258;2023-03;6336,499663
366;2023-03;252,6873
401;2023-03;4539,656686
157;2023-03;3367,453
506;2023-03;2346,237571
264;2023-03;12194,97047
309;2023-03;3850,192616
363;2023-03;4889,096937
381;2023-03;4599,243858
307;2023-03;4421,131589
250;2023-03;7937,579827
437;2023-03;5933,756597
160;2023-03;6959,33444
159;2023-03;5474,04837
38;2023-03;3972,645179
330;2023-03;4814,629529
453;2023-03;4668,571312
413;2023-03;5248,875471
239;2023-03;6051,719332
152;2023-03;9564,324574
473;2023-03;4276,4344
279;2023-03;9799,483961
149;2023-03;3311,909935
222;2023-03;5960,317054
238;2023-03;2155,927227
1;2023-03;4964,07868
44;2023-03;3967,336308
43;2023-03;9424,327554
4;2023-03;8243,828066
520;2023-03;414,3309227
390;2023-03;1703,4048
425;2023-03;2613,694488
22;2023-03;3922,351219
462;2023-03;12840,11604
389;2023-03;4162,849645
139;2023-03;8923,095558
422;2023-03;9596,281788
489;2023-03;1863,3034
338;2023-03;4811,044886
138;2023-03;16154,27716
468;2023-03;3984,8698
228;2023-03;3987,992666
345;2023-03;5640,764354
120;2023-03;6376,307028
110;2023-03;10914,67278
18;2023-03;7470,915877
502;2023-03;2267,373611
341;2023-03;9131,036498
47;2023-03;1799,80425
44;2023-03;4658,468549
42;2023-03;9312,58942
150;2023-03;4802,574441
127;2023-03;7948,069922
124;2023-03;3499,350436
290;2023-03;8290,768263
277;2023-03;7093,048009
38;2023-03;2630,5822
37;2023-03;2297,183906
394;2023-03;7527,577672
283;2023-03;9485,981237
20;2023-03;3075,379166
395;2023-03;4553,584991
14;2023-03;10233,10942
143;2023-03;10844,11679
228;2023-03;6728,336143
111;2023-03;5037,739244
285;2023-03;1897,161078
422;2023-03;9744,186379
48;2023-03;16287,78691
391;2023-03;5883,669326
51;2023-03;6679,655999
72;2023-03;2869,560498
432;2023-03;19399,4126
198;2023-03;3206,522669
433;2023-03;1432,979032
73;2023-03;3100,534641
168;2023-03;6627,897307
208;2023-03;9581,846186
169;2023-03;7401,818465
494;2023-03;636,5154965
402;2023-03;8232,717091
432;2023-03;17233,99716
244;2023-03;8528,302133
189;2023-03;14239,06774
190;2023-03;5659,563533
377;2023-03;5322,985987
98;2023-03;7546,079638
307;2023-03;4013,736381
306;2023-04;10166,60982
457;2023-04;6045,255112
76;2023-04;3832,31797
380;2023-04;3287,424162
497;2023-04;1546,740469
165;2023-04;3876,122921
459;2023-04;4716,597095
402;2023-04;9081,378896
349;2023-04;3625,426415
193;2023-04;4487,373282
299;2023-04;17262,4681
362;2023-04;13231,86061
346;2023-04;3953,304659
323;2023-04;4467,945973
94;2023-04;14357,77056
72;2023-04;3030,563418
175;2023-04;3494,593166
70;2023-04;2692,565295
365;2023-04;3656,790085
183;2023-04;2539,036121
106;2023-04;9154,911923
324;2023-04;7546,460949
247;2023-04;6010,659761
414;2023-04;456430,2641
180;2023-04;4272,657428
434;2023-04;1775,17081
442;2023-04;6261,865177
326;2023-04;5304,764337
183;2023-04;2802,602802
289;2023-04;3900,613314
240;2023-04;14084,90246
33;2023-04;4915,432089
331;2023-04;5551,478274
331;2023-04;5060,249749
154;2023-04;4022,501205
121;2023-04;4356,744933
412;2023-04;3070,168
225;2023-04;8545,681804
134;2023-04;9244,096646
343;2023-04;4161,195664
229;2023-04;5908,901284
57;2023-04;5868,706459
12;2023-04;6570,114496
335;2023-04;5610,772403
232;2023-04;4185,242
409;2023-04;3855,933685
39;2023-04;3743,019931
470;2023-04;4621,563716
472;2023-04;5975,319249
40;2023-04;2780,420568
3;2023-04;9418,09534
224;2023-04;5445,530764
34;2023-04;6517,290102
219;2023-04;9337,199522
1;2023-04;5358,926163
237;2023-04;8953,265424
43;2023-04;10797,95885
156;2023-04;3969,070016
35;2023-04;4369,214016
413;2023-04;4355,469432
382;2023-04;7438,91215
273;2023-04;4059,697503
117;2023-04;6235,777605
335;2023-04;5038,895771
216;2023-04;3104,6304
114;2023-04;3503,30795
419;2023-04;1691,2721
462;2023-04;10862,66831
58;2023-04;6519,844158
389;2023-04;5381,553432
339;2023-04;5312,943065
390;2023-04;1872,694593
22;2023-04;3928,150537
255;2023-04;18946,84221
71;2023-04;8238,900863
400;2023-04;3899,184083
403;2023-04;1542,699672
74;2023-04;7260,248132
322;2023-04;8764,746754
170;2023-04;9187,591639
257;2023-04;4302,384579
62;2023-04;2238,073122
305;2023-04;9008,285271
267;2023-04;18614,66885
418;2023-04;7338,470973
362;2023-04;11310,15818
346;2023-04;5277,118366
204;2023-04;6912,419036
322;2023-04;7152,125814
304;2023-04;1626,070701
59;2023-04;3914,360492
351;2023-04;8048,763078
266;2023-04;9181,592639
358;2023-04;15188,61397
435;2023-04;5677,701073
165;2023-04;5308,385815
447;2023-04;4887,991079
245;2023-04;3571,166
87;2023-04;4539,790228
161;2023-04;8169,960512
251;2023-04;5575,934764
262;2023-04;2990,26668
447;2023-04;4200,387614
301;2023-04;2713,2461
320;2023-04;9098,175722
350;2023-04;12579,94226
69;2023-04;8551,990624
194;2023-04;3939,722459
266;2023-04;9386,828751
487;2023-04;12620,83778
258;2023-04;6174,049087
61;2023-04;8878,822236
431;2023-04;8292,33407
90;2023-04;6894,123032
298;2023-04;4872,072079
431;2023-04;10850,41468
401;2023-04;2923,410441
256;2023-04;5757,113093
181;2023-04;3713,210715
326;2023-04;7524,399204
354;2023-04;5951,040149
437;2023-04;5609,080796
262;2023-04;2867,828085
98;2023-04;10038,79735
474;2023-04;2194,646423
85;2023-04;8742,301067
244;2023-04;8798,335433
358;2023-04;15286,52607
190;2023-04;6438,61613
357;2023-04;3812,4694
364;2023-04;16174,42073
443;2023-04;2937,154929
446;2023-04;6745,9782
114;2023-04;4571,921662
333;2023-04;6585,790144
120;2023-04;5824,996253
20;2023-04;3560,518575
19;2023-04;8241,825686
55;2023-04;5069,912995
335;2023-04;5397,868996
391;2023-04;5465,069939
118;2023-04;5762,455461
230;2023-04;3445,12728
48;2023-04;17365,14954
222;2023-04;6365,382301
221;2023-04;7846,589565
504;2023-04;6490,147612
225;2023-04;8006,161414
236;2023-04;3277,537221
410;2023-04;13044,91748
123;2023-04;9416,759696
156;2023-04;3426,577918
329;2023-04;10675,84048
9;2023-04;8016,674065
452;2023-04;9450,453179
291;2023-04;6856,625287
427;2023-04;4931,417129
285;2023-04;2176,097619
286;2023-04;1844,79728
391;2023-04;5748,788079
500;2023-04;16152,8368
14;2023-04;10447,82494
12;2023-04;5480,916183
11;2023-04;6631,879187
140;2023-04;2539,200792
28;2023-04;5646,094429
57;2023-04;5543,551166
124;2023-04;3430,187402
290;2023-04;8211,441131
329;2023-04;10547,39688
275;2023-04;2600,919467
43;2023-04;9420,377737
287;2023-04;7111,636713
288;2023-04;1904,713186
127;2023-04;7831,816079
272;2023-04;9797,160232
47;2023-04;2375,8579
105;2023-04;4440,2615
102;2023-04;6771,479292
356;2023-04;5063,081378
407;2023-04;4698,654757
415;2023-04;4314,241118
327;2023-04;8074,950474
192;2023-04;6681,454435
83;2023-04;9788,010843
105;2023-04;4031,7338
404;2023-04;8306,471939
456;2023-04;4883,396521
441;2023-04;4148,014764
495;2023-04;5074,4266
255;2023-04;23419,6359
483;2023-04;5100,879177
73;2023-04;2157,213575
172;2023-04;7614,012783
369;2023-04;3074,3195
257;2023-04;5089,754368
74;2023-04;7652,819013
203;2023-04;3965,271326
184;2023-04;7461,353613
414;2023-04;482387,4645
246;2023-04;1978,020726
181;2023-04;3775,974728
443;2023-04;3078,073183
313;2023-04;2915,023329
189;2023-04;13365,03795
100;2023-04;3652,09991
358;2023-04;14079,53132
357;2023-04;3179,0375
442;2023-04;8094,5712
415;2023-04;5679,517197
104;2023-04;6827,168205
84;2023-04;5928,525311
163;2023-04;5539,618974
406;2023-04;6820,394957
368;2023-04;2298,705484
205;2023-04;11504,64433
369;2023-04;4479,099147
90;2023-04;7959,38614
318;2023-04;10036,78108
408;2023-04;6425,026567
401;2023-04;3013,150217
256;2023-04;7358,610949
68;2023-04;10653,56296
63;2023-04;6497,757634
408;2023-04;5743,397549
401;2023-04;5735,597303
91;2023-04;3119,142438
92;2023-04;7176,189705
193;2023-04;3952,958041
349;2023-04;4468,279756
62;2023-04;1699,853241
299;2023-04;17279,6452
441;2023-04;5374,330887
418;2023-04;8672,168263
366;2023-04;2569,788635
258;2023-04;6835,202066
204;2023-04;7613,157655
427;2023-04;4028,9513
139;2023-04;6956,233149
30;2023-04;7450,7412
344;2023-04;5777,431276
117;2023-04;8987,434407
116;2023-04;6446,966098
53;2023-04;7667,613275
409;2023-04;3478,6427
27;2023-04;5726,671475
145;2023-04;7250,317455
338;2023-04;4150,830725
397;2023-04;1352,06342
56;2023-04;4332,779601
57;2023-04;5230,140512
29;2023-04;6782,369658
285;2023-04;3472,5887
486;2023-04;3462,705596
284;2023-04;7128,104515
126;2023-04;3222,301038
271;2023-04;14398,63454
423;2023-04;444,73739
5;2023-04;13119,21474
36;2023-04;5860,525521
242;2023-04;18205,36476
152;2023-04;13036,69262
220;2023-04;9892,531629
388;2023-04;10241,54468
422;2023-04;10421,48423
56;2023-04;4695,962247
141;2023-04;7103,286053
284;2023-04;7958,995325
334;2023-04;4067,568076
411;2023-04;4767,412165
109;2023-04;3682,222824
55;2023-04;5127,046651
23;2023-04;10195,97898
136;2023-04;3394,129478
232;2023-04;4799,394072
26;2023-04;4029,622215
427;2023-04;5163,138781
43;2023-04;8165,966035
382;2023-04;7199,5645
36;2023-04;4846,997188
453;2023-04;5057,2211
225;2023-04;7934,943136
328;2023-04;6266,691866
387;2023-04;7781,988308
5;2023-04;11052,61737
274;2023-04;4380,747974
480;2023-04;949,1978815
1;2023-04;5259,711144
331;2023-04;5248,663793
127;2023-04;10300,55756
271;2023-04;17177,03525
149;2023-04;3176,807198
162;2023-04;8582,700896
262;2023-04;2188,858869
250;2023-04;8633,019307
355;2023-04;7316,81888
446;2023-04;6378,319699
381;2023-04;5619,846692
82;2023-04;2023,594116
326;2023-04;7616,404208
312;2023-04;3906,911923
490;2023-04;8336,535281
188;2023-04;5521,393337
161;2023-04;9599,065513
105;2023-04;4328,880191
374;2023-04;8110,400952
186;2023-04;2261,698842
75;2023-04;4937,994676
87;2023-04;3305,888242
206;2023-04;6455,822056
359;2023-04;5620,146373
172;2023-04;9298,280056
368;2023-04;2338,62105
61;2023-04;6693,667373
493;2023-04;2032,3273
267;2023-04;13994,1958
323;2023-04;4025,883761
200;2023-04;4333,002861
198;2023-04;4233,43111
318;2023-04;9455,010097
177;2023-04;14202,09846
269;2023-04;8778,416224
302;2023-04;1285,301406
176;2023-04;3374,99305
465;2023-04;24153,44403
209;2023-04;3333,190378
176;2023-04;5716,835075
401;2023-04;4720,416406
94;2023-04;16314,97292
362;2023-04;14574,99195
482;2023-04;1281,7994
347;2023-04;2049,436915
376;2023-04;8641,252082
315;2023-04;10893,72979
373;2023-04;1424,820546
160;2023-04;6216,665402
261;2023-04;4684,021452
444;2023-04;8655,287621
428;2023-04;2489,351234
